fight_id,fighter_id,fighter,kd,sub_att,rev,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted,ctrl_seconds
3100a4e29da974ad,f3a078277b3b8ff4,Masanori Kanehara,0,0,1,24.0,44.0,136.0,157.0,0.0,0.0,12.0,29.0,10.0,13.0,2.0,2.0,23.0,40.0,1.0,3.0,0.0,1.0,282.0
0005e00b07cee542,634e2fb70bde3fd5,Holly Holm,0,0,0,154.0,301.0,187.0,342.0,5.0,14.0,81.0,214.0,56.0,68.0,17.0,19.0,140.0,272.0,1.0,1.0,13.0,28.0,316.0
0005e00b07cee542,578ef12674df1e6a,Irene Aldana,0,0,0,69.0,185.0,92.0,210.0,0.0,0.0,38.0,128.0,12.0,30.0,19.0,27.0,65.0,181.0,4.0,4.0,0.0,0.0,3.0
4d0029ad31bdd85a,9d62c2d8ee151f08,Karine Silva,0,1,0,3.0,10.0,4.0,12.0,1.0,1.0,1.0,6.0,0.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0,3.0,81.0
4d0029ad31bdd85a,8bd4200561c77a62,Ketlen Souza,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573d3a6984cbcd29,767755fd74662dbf,Khamzat Chimaev,0,1,0,40.0,62.0,68.0,98.0,1.0,2.0,40.0,62.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,61.0,179.0
573d3a6984cbcd29,f748267c4ab6c127,Rhys McKee,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
e22a887ce4ab30eb,2c99576fefe53c7c,Renan Barao,0,0,0,116.0,228.0,134.0,247.0,0.0,2.0,78.0,167.0,27.0,43.0,11.0,18.0,95.0,204.0,21.0,24.0,0.0,0.0,133.0
e22a887ce4ab30eb,7be14eaed4c74856,Brian Kelleher,0,0,0,94.0,203.0,145.0,256.0,1.0,4.0,74.0,175.0,13.0,21.0,7.0,7.0,86.0,195.0,8.0,8.0,0.0,0.0,263.0
4bf3010fdeea9d93,029eaff01e6bb8f0,Dustin Poirier,0,2,0,38.0,76.0,63.0,105.0,0.0,0.0,34.0,71.0,2.0,2.0,2.0,3.0,32.0,66.0,3.0,4.0,3.0,6.0,47.0
4bf3010fdeea9d93,4b93a88f3b1de35b,Michael Chandler,0,0,0,43.0,100.0,65.0,135.0,3.0,7.0,32.0,80.0,10.0,17.0,1.0,3.0,25.0,76.0,2.0,2.0,16.0,22.0,339.0
3fc8afbb23b9ac16,4959f10a62f3fec3,Cheyanne Vlismas,0,0,0,134.0,271.0,146.0,283.0,0.0,0.0,102.0,223.0,26.0,41.0,6.0,7.0,123.0,257.0,11.0,14.0,0.0,0.0,0.0
3fc8afbb23b9ac16,19b7738321cfae42,Mallory Martin,0,0,0,80.0,210.0,106.0,236.0,0.0,5.0,65.0,189.0,14.0,19.0,1.0,2.0,66.0,194.0,14.0,16.0,0.0,0.0,166.0
15a422574c3b89e1,e26bd53b751d61d9,Jordan Williams,0,0,0,30.0,98.0,62.0,137.0,0.0,3.0,25.0,88.0,4.0,9.0,1.0,1.0,23.0,88.0,7.0,10.0,0.0,0.0,144.0
15a422574c3b89e1,881bf86d4cba8578,Nassourdine Imavov,0,4,0,68.0,110.0,81.0,126.0,1.0,8.0,50.0,90.0,13.0,14.0,5.0,6.0,48.0,83.0,12.0,13.0,8.0,14.0,291.0
ace166f26c2ac2e8,64facb6cc564262d,Punahele Soriano,0,0,0,45.0,63.0,74.0,93.0,0.0,0.0,28.0,46.0,17.0,17.0,0.0,0.0,20.0,38.0,2.0,2.0,23.0,23.0,97.0
ace166f26c2ac2e8,12585614e0ed2626,Nick Maximov,0,1,1,29.0,45.0,60.0,82.0,11.0,16.0,19.0,33.0,6.0,8.0,4.0,4.0,15.0,31.0,10.0,10.0,4.0,4.0,525.0
55f727e00553035d,654ae722109a0d31,Joe Duffy,0,0,1,51.0,161.0,61.0,172.0,0.0,0.0,39.0,143.0,9.0,14.0,3.0,4.0,43.0,152.0,1.0,1.0,7.0,8.0,260.0
55f727e00553035d,e25bcbcdaf6537a1,Reza Madadi,0,0,0,28.0,63.0,34.0,71.0,2.0,12.0,20.0,50.0,7.0,9.0,1.0,4.0,22.0,56.0,5.0,6.0,1.0,1.0,54.0
2b8cae68963a40a9,0845c81e37d3bcb3,Volkan Oezdemir,0,0,0,63.0,144.0,118.0,199.0,0.0,0.0,28.0,105.0,14.0,18.0,21.0,21.0,47.0,122.0,16.0,22.0,0.0,0.0,32.0
2b8cae68963a40a9,333b9e5c723ac873,Aleksandar Rakic,0,1,0,75.0,147.0,87.0,162.0,1.0,9.0,49.0,116.0,16.0,18.0,10.0,13.0,57.0,126.0,18.0,21.0,0.0,0.0,158.0
4ffd88b2f00f4250,ac29d508d78384c9,Marcelo Golm,0,1,0,35.0,54.0,47.0,70.0,1.0,1.0,32.0,51.0,1.0,1.0,2.0,2.0,7.0,14.0,8.0,17.0,20.0,23.0,81.0
4ffd88b2f00f4250,9123c54d0a2b72dd,Christian Colombo,0,0,0,2.0,8.0,4.0,10.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0
976abc27a4e5e26a,1291edf2d566a71a,Julio Arce,2,0,0,29.0,79.0,29.0,79.0,0.0,1.0,19.0,65.0,9.0,12.0,1.0,2.0,20.0,68.0,9.0,11.0,0.0,0.0,8.0
976abc27a4e5e26a,4f140403000158b5,Herbert Burns,0,0,0,15.0,57.0,20.0,63.0,0.0,6.0,9.0,45.0,5.0,10.0,1.0,2.0,13.0,55.0,2.0,2.0,0.0,0.0,76.0
7dc87736c304b3dd,cf65d56b0755ed3b,Alan Jouban,0,0,0,24.0,100.0,25.0,101.0,1.0,2.0,9.0,77.0,3.0,6.0,12.0,17.0,19.0,89.0,1.0,4.0,4.0,7.0,29.0
7dc87736c304b3dd,8be158ca1e5ea6a0,Dwight Grant,0,0,0,38.0,122.0,39.0,123.0,0.0,0.0,13.0,88.0,4.0,8.0,21.0,26.0,37.0,121.0,1.0,1.0,0.0,0.0,0.0
1a502852b706f674,b6850671a008bf9a,Felice Herrig,0,0,0,76.0,262.0,82.0,268.0,1.0,2.0,47.0,219.0,11.0,16.0,18.0,27.0,75.0,260.0,1.0,1.0,0.0,1.0,95.0
1a502852b706f674,5f179af5fffeb9f6,Cortney Casey,0,0,1,91.0,233.0,92.0,234.0,0.0,0.0,68.0,208.0,3.0,4.0,20.0,21.0,90.0,229.0,1.0,3.0,0.0,1.0,7.0
026bb9fd1b3f239d,476fe566d2df676e,Modestas Bukauskas,0,1,0,38.0,76.0,56.0,101.0,2.0,2.0,28.0,64.0,7.0,9.0,3.0,3.0,29.0,62.0,3.0,7.0,6.0,7.0,331.0
026bb9fd1b3f239d,6370c1c1e12723d5,Marcin Prachnio,0,0,0,70.0,139.0,120.0,200.0,0.0,0.0,19.0,74.0,31.0,44.0,20.0,21.0,58.0,123.0,12.0,16.0,0.0,0.0,9.0
d90567f7d4372160,d1941565abf50b16,Jim Miller,0,2,1,61.0,137.0,110.0,193.0,4.0,6.0,50.0,120.0,9.0,14.0,2.0,3.0,18.0,56.0,19.0,38.0,24.0,43.0,639.0
d90567f7d4372160,eb29176b03dfa888,Matt Wiman,0,0,1,20.0,56.0,34.0,73.0,1.0,3.0,13.0,48.0,4.0,5.0,3.0,3.0,15.0,44.0,5.0,12.0,0.0,0.0,51.0
37bc72d5d211b189,a01a62132460a98d,Adam Fugitt,0,0,0,14.0,27.0,16.0,29.0,0.0,3.0,5.0,16.0,2.0,4.0,7.0,7.0,13.0,23.0,1.0,4.0,0.0,0.0,59.0
37bc72d5d211b189,e803242fb2e41112,Islam Dulatov,1,0,0,21.0,41.0,23.0,44.0,0.0,0.0,17.0,37.0,3.0,3.0,1.0,1.0,16.0,35.0,2.0,3.0,3.0,3.0,2.0
cf9035f2fc2e232f,36b8f265bcd1b7a4,Abus Magomedov,1,0,0,7.0,7.0,7.0,7.0,0.0,0.0,6.0,6.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0
cf9035f2fc2e232f,71505842fb6455c3,Dustin Stoltzfus,0,0,0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
0949caefc6735f9b,15b1b21cd743d652,Rafaello Oliveira,0,4,1,21.0,45.0,55.0,83.0,6.0,7.0,18.0,38.0,0.0,1.0,3.0,6.0,3.0,14.0,0.0,3.0,18.0,28.0,682.0
0949caefc6735f9b,a0c139b34f11421a,John Gunderson,0,4,0,1.0,30.0,20.0,50.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,2.0,1.0,4.0,22.0
a3dd2249d046cf9d,c6aee362c7a7d482,Randy Brown,0,0,0,13.0,37.0,18.0,43.0,1.0,2.0,9.0,29.0,3.0,4.0,1.0,4.0,7.0,22.0,4.0,7.0,2.0,8.0,98.0
a3dd2249d046cf9d,d8da10db80131bec,Niko Price,0,0,1,12.0,39.0,40.0,81.0,1.0,2.0,9.0,33.0,1.0,3.0,2.0,3.0,2.0,23.0,1.0,4.0,9.0,12.0,104.0
e8219ea7da46f67f,80eacd4da0617c57,Joseph Benavidez,0,0,0,46.0,94.0,46.0,94.0,0.0,2.0,28.0,63.0,8.0,13.0,10.0,18.0,36.0,78.0,10.0,16.0,0.0,0.0,10.0
e8219ea7da46f67f,aa72b0f831d0bfe5,Deiveson Figueiredo,1,1,0,25.0,49.0,25.0,49.0,1.0,1.0,18.0,39.0,7.0,10.0,0.0,0.0,20.0,44.0,2.0,2.0,3.0,3.0,26.0
933660cfab154f1a,8a304bfd6bf04a57,Demetrious Johnson,0,0,0,133.0,215.0,164.0,248.0,0.0,4.0,51.0,109.0,41.0,52.0,41.0,54.0,59.0,120.0,73.0,94.0,1.0,1.0,85.0
933660cfab154f1a,3dd92ff9fb0412b3,Ali Bagautinov,0,0,0,36.0,122.0,66.0,158.0,2.0,12.0,9.0,79.0,24.0,31.0,3.0,12.0,11.0,81.0,25.0,41.0,0.0,0.0,493.0
f46308108eb9261a,7447e9f28508106a,Mackenzie Dern,0,1,2,27.0,46.0,82.0,107.0,1.0,3.0,13.0,27.0,3.0,8.0,11.0,11.0,18.0,34.0,1.0,3.0,8.0,9.0,274.0
f46308108eb9261a,beecb672a279223e,Amanda Ribas,0,0,0,17.0,56.0,99.0,151.0,2.0,2.0,10.0,44.0,1.0,4.0,6.0,8.0,14.0,51.0,0.0,0.0,3.0,5.0,347.0
c7cf2194fe5c751f,6751eacd16bd59bc,Josh Culibao,0,1,0,53.0,104.0,87.0,140.0,0.0,1.0,34.0,82.0,1.0,1.0,18.0,21.0,51.0,101.0,2.0,3.0,0.0,0.0,4.0
c7cf2194fe5c751f,0a73acff6325c1e2,Shayilan Nuerdanbieke,0,0,0,17.0,63.0,23.0,71.0,2.0,14.0,13.0,55.0,3.0,4.0,1.0,4.0,12.0,53.0,5.0,10.0,0.0,0.0,366.0
8348ff428d1687ab,b4eeac608fc82f88,Yves Jabouin,0,0,0,16.0,37.0,16.0,37.0,0.0,0.0,6.0,23.0,1.0,2.0,9.0,12.0,16.0,37.0,0.0,0.0,0.0,0.0,41.0
8348ff428d1687ab,8e5bfd4e82352340,Pablo Garza,0,1,1,26.0,48.0,33.0,55.0,0.0,1.0,10.0,25.0,8.0,11.0,8.0,12.0,11.0,30.0,7.0,10.0,8.0,8.0,26.0
3fa8ee3fdc04fe36,f1fac969a1d70b08,Leon Edwards,0,2,1,57.0,108.0,65.0,116.0,2.0,3.0,21.0,62.0,14.0,21.0,22.0,25.0,56.0,107.0,0.0,0.0,1.0,1.0,87.0
3fa8ee3fdc04fe36,dc9572dd6ec74859,Colby Covington,0,0,0,44.0,126.0,109.0,194.0,2.0,10.0,20.0,86.0,7.0,12.0,17.0,28.0,44.0,125.0,0.0,1.0,0.0,0.0,304.0
2cd9e3796be57a79,fdbefee0827e1567,Wu Yanan,0,0,0,26.0,42.0,32.0,48.0,0.0,0.0,7.0,18.0,5.0,8.0,14.0,16.0,22.0,38.0,4.0,4.0,0.0,0.0,4.0
2cd9e3796be57a79,3cf66c62d9069f43,Lucie Pudilova,0,1,0,39.0,81.0,51.0,96.0,2.0,3.0,29.0,65.0,5.0,7.0,5.0,9.0,14.0,50.0,4.0,4.0,21.0,27.0,293.0
2822226962195259,5b2d7906aa894274,Mike Massenzio,0,1,0,0.0,0.0,7.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0
2822226962195259,1fd4fbdcc67de844,Drew McFedries,0,1,0,3.0,4.0,9.0,10.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
f4273b2155fe20fe,a8283a4f415e1eb9,Francisco Trinaldo,0,1,0,12.0,19.0,27.0,34.0,2.0,5.0,5.0,10.0,5.0,5.0,2.0,4.0,1.0,4.0,4.0,6.0,7.0,9.0,239.0
f4273b2155fe20fe,c0eecd851dbf3146,CJ Keith,0,0,1,3.0,9.0,5.0,11.0,0.0,1.0,2.0,6.0,0.0,1.0,1.0,2.0,1.0,7.0,0.0,0.0,2.0,2.0,66.0
a6743d41b0b95271,1788eee370f077b7,Blagoy Ivanov,0,0,0,66.0,125.0,71.0,130.0,1.0,3.0,47.0,105.0,18.0,19.0,1.0,1.0,52.0,107.0,12.0,15.0,2.0,3.0,68.0
a6743d41b0b95271,441eacbe20e0e80b,Augusto Sakai,0,0,0,78.0,161.0,89.0,174.0,0.0,0.0,35.0,105.0,28.0,38.0,15.0,18.0,62.0,144.0,14.0,15.0,2.0,2.0,106.0
43b9e58ebf4a75ea,3f1d23b01c552a13,Michael Graves,0,0,1,27.0,45.0,53.0,72.0,7.0,10.0,22.0,35.0,3.0,6.0,2.0,4.0,12.0,22.0,7.0,13.0,8.0,10.0,538.0
43b9e58ebf4a75ea,6d4b63c767106d3a,Vicente Luque,0,1,0,28.0,57.0,50.0,79.0,0.0,0.0,13.0,35.0,12.0,18.0,3.0,4.0,16.0,40.0,3.0,4.0,9.0,13.0,209.0
1bf7f647f309464e,b4eeac608fc82f88,Yves Jabouin,0,0,0,5.0,10.0,18.0,26.0,2.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,3.0,4.0,219.0
1bf7f647f309464e,71002dbc1743b9a7,Felipe Arantes,0,1,1,4.0,6.0,8.0,10.0,0.0,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,3.0,14.0
9bfda7c26578aaac,8c0580d4fff106c1,Kelvin Gastelum,0,0,1,91.0,220.0,92.0,222.0,1.0,9.0,68.0,191.0,12.0,16.0,11.0,13.0,91.0,219.0,0.0,1.0,0.0,0.0,81.0
9bfda7c26578aaac,1338e2c7480bdf9e,Israel Adesanya,4,2,0,109.0,237.0,119.0,247.0,0.0,0.0,70.0,186.0,16.0,23.0,23.0,28.0,100.0,225.0,1.0,1.0,8.0,11.0,42.0
279b4190d9ef1379,634bb0de2eb043b4,Cristiane Justino,0,0,0,118.0,223.0,131.0,237.0,0.0,0.0,70.0,164.0,29.0,37.0,19.0,22.0,101.0,205.0,17.0,18.0,0.0,0.0,44.0
279b4190d9ef1379,634e2fb70bde3fd5,Holly Holm,0,0,0,44.0,227.0,48.0,232.0,0.0,0.0,33.0,203.0,8.0,14.0,3.0,10.0,43.0,225.0,1.0,2.0,0.0,0.0,204.0
0d5356c506111a57,511e82663651438d,Michael Johnson,0,0,0,91.0,200.0,91.0,200.0,1.0,3.0,47.0,146.0,40.0,48.0,4.0,6.0,78.0,176.0,12.0,21.0,1.0,3.0,34.0
0d5356c506111a57,9e8f6c728eb01124,Justin Gaethje,0,0,0,104.0,174.0,104.0,174.0,0.0,0.0,62.0,124.0,6.0,8.0,36.0,42.0,77.0,138.0,27.0,36.0,0.0,0.0,6.0
5574c020655b435e,cb696ebfb6598724,Aljamain Sterling,0,1,0,23.0,61.0,49.0,90.0,2.0,2.0,14.0,40.0,6.0,14.0,3.0,7.0,10.0,39.0,1.0,1.0,12.0,21.0,208.0
5574c020655b435e,528c24b99fbaab79,Johnny Eduardo,0,0,0,4.0,24.0,7.0,27.0,0.0,0.0,0.0,11.0,0.0,5.0,4.0,8.0,4.0,24.0,0.0,0.0,0.0,0.0,1.0
9f14f080b08e6869,f2688492b9a525a3,Frankie Edgar,0,0,0,69.0,112.0,124.0,171.0,10.0,11.0,51.0,94.0,11.0,11.0,7.0,7.0,10.0,19.0,5.0,8.0,54.0,85.0,729.0
9f14f080b08e6869,e0ec3c3b6b611f7e,Hermes Franca,0,1,0,18.0,38.0,63.0,94.0,0.0,0.0,13.0,31.0,2.0,3.0,3.0,4.0,14.0,30.0,4.0,8.0,0.0,0.0,0.0
64641156360b1b81,6c3b2525436cf5d4,Tom Nolan,0,3,0,69.0,175.0,111.0,236.0,1.0,8.0,43.0,130.0,11.0,23.0,15.0,22.0,63.0,163.0,5.0,11.0,1.0,1.0,121.0
64641156360b1b81,19c591115a58982c,Viacheslav Borshchev,0,1,0,66.0,118.0,92.0,163.0,0.0,0.0,20.0,67.0,26.0,31.0,20.0,20.0,61.0,106.0,1.0,4.0,4.0,8.0,191.0
5169aaf0ce80d1f8,d1941565abf50b16,Jim Miller,0,6,0,14.0,44.0,24.0,55.0,0.0,0.0,10.0,36.0,3.0,5.0,1.0,3.0,10.0,37.0,3.0,6.0,1.0,1.0,3.0
5169aaf0ce80d1f8,2676b28836a5a836,Benson Henderson,0,2,0,65.0,132.0,119.0,195.0,7.0,7.0,40.0,100.0,19.0,25.0,6.0,7.0,20.0,57.0,7.0,12.0,38.0,63.0,623.0
bb85e207eba236bc,7c7332319c14094c,Marlon Vera,0,0,0,52.0,117.0,67.0,136.0,0.0,0.0,15.0,67.0,15.0,22.0,22.0,28.0,46.0,108.0,6.0,9.0,0.0,0.0,8.0
bb85e207eba236bc,aa72b0f831d0bfe5,Deiveson Figueiredo,1,0,0,45.0,90.0,59.0,104.0,2.0,14.0,18.0,57.0,15.0,20.0,12.0,13.0,42.0,84.0,1.0,2.0,2.0,4.0,150.0
8c8337ce8437fe2e,1ae8f3c723aacff4,Ricardo Ramos,0,0,0,7.0,17.0,12.0,23.0,2.0,3.0,5.0,14.0,1.0,2.0,1.0,1.0,6.0,15.0,0.0,0.0,1.0,2.0,87.0
8c8337ce8437fe2e,902ec2cc48c8ae8a,Julian Erosa,0,1,0,4.0,11.0,11.0,21.0,0.0,0.0,2.0,8.0,2.0,3.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0
4f20f3ada1489823,a29db9cd4f9ccea5,Natan Levy,0,0,0,8.0,9.0,18.0,20.0,1.0,1.0,2.0,3.0,5.0,5.0,1.0,1.0,5.0,6.0,0.0,0.0,3.0,3.0,34.0
4f20f3ada1489823,fb3e61720be4690c,Mike Davis,1,1,0,3.0,7.0,10.0,15.0,0.0,0.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,311.0
f3e1c02ce14bccfe,d3df1add9d9a7efb,Derrick Lewis,0,0,1,53.0,82.0,60.0,91.0,0.0,2.0,47.0,76.0,5.0,5.0,1.0,1.0,2.0,6.0,5.0,5.0,46.0,71.0,248.0
f3e1c02ce14bccfe,7e208569469c8bc8,Ruan Potts,0,1,0,7.0,13.0,31.0,40.0,1.0,3.0,2.0,6.0,2.0,4.0,3.0,3.0,5.0,9.0,0.0,0.0,2.0,4.0,100.0
333c9e6f3cc8f91e,0ff11cc094e887bc,Cain Velasquez,0,0,0,24.0,26.0,79.0,83.0,1.0,1.0,23.0,25.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,24.0,114.0
333c9e6f3cc8f91e,20bcc9966affb19c,Jake O'Brien,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0f9e7d0d04e24b74,6fc506e1099afe20,Luan Lacerda,0,1,0,24.0,39.0,60.0,85.0,3.0,4.0,13.0,26.0,10.0,12.0,1.0,1.0,6.0,13.0,6.0,8.0,12.0,18.0,366.0
0f9e7d0d04e24b74,72ea1984c52019b5,Saimon Oliveira,0,0,2,21.0,34.0,33.0,52.0,1.0,2.0,14.0,21.0,3.0,7.0,4.0,6.0,8.0,17.0,2.0,3.0,11.0,14.0,105.0
1114cd1515cf3b8f,2804ce8dadab5770,Marcelo Rojo,0,0,0,31.0,47.0,48.0,65.0,0.0,0.0,20.0,35.0,4.0,5.0,7.0,7.0,24.0,39.0,2.0,2.0,5.0,6.0,0.0
1114cd1515cf3b8f,5d495dec23d7c68e,Francis Marshall,1,0,0,23.0,81.0,29.0,89.0,1.0,3.0,20.0,78.0,2.0,2.0,1.0,1.0,15.0,72.0,2.0,2.0,6.0,7.0,167.0
9039762cb9f4abdb,c878270af633eb11,Jordan Wright,0,0,0,20.0,26.0,22.0,28.0,0.0,0.0,9.0,15.0,10.0,10.0,1.0,1.0,11.0,16.0,9.0,10.0,0.0,0.0,23.0
9039762cb9f4abdb,12ebd7d157e91701,Bruno Silva,1,0,0,19.0,29.0,22.0,33.0,0.0,0.0,18.0,28.0,0.0,0.0,1.0,1.0,8.0,13.0,3.0,5.0,8.0,11.0,10.0
40781a64c4cea877,b62d5280966b2460,Clayton Carpenter,0,3,1,3.0,5.0,3.0,5.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,79.0
40781a64c4cea877,4a043165cf47cab2,Juancamilo Ronderos,0,0,0,1.0,7.0,46.0,56.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,82.0
20d8f6b4b7c8bae7,f2925e6db404bf1d,Robbie Lawler,1,0,0,8.0,10.0,8.0,10.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0
20d8f6b4b7c8bae7,d8da10db80131bec,Niko Price,0,0,0,2.0,7.0,2.0,7.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0
f1613b372748c8bb,bc7d1ad49fcb2d08,Jaqueline Amorim,0,1,0,2.0,3.0,12.0,16.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,185.0
f1613b372748c8bb,2c483cf443f38ece,Vanessa Demopoulos,0,0,0,2.0,6.0,3.0,7.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
e00da416750f75a9,06827d70c53ff0d9,Scott Askham,2,0,0,11.0,16.0,12.0,17.0,0.0,1.0,7.0,11.0,2.0,3.0,2.0,2.0,7.0,8.0,3.0,7.0,1.0,1.0,6.0
e00da416750f75a9,81b8b3fb019dc69d,Antonio Dos Santos,0,0,0,11.0,21.0,13.0,24.0,0.0,1.0,9.0,18.0,0.0,1.0,2.0,2.0,6.0,12.0,5.0,9.0,0.0,0.0,77.0
8ebd6e9d41a51e31,2244d9a2b64b8c3b,Hannah Cifers,0,1,0,70.0,164.0,112.0,207.0,1.0,1.0,39.0,123.0,12.0,16.0,19.0,25.0,61.0,147.0,7.0,14.0,2.0,3.0,11.0
8ebd6e9d41a51e31,411539901068522f,Jodie Esquibel,0,0,0,43.0,130.0,69.0,157.0,3.0,8.0,29.0,110.0,14.0,20.0,0.0,0.0,36.0,114.0,5.0,13.0,2.0,3.0,194.0
678db400f85ae15c,7dcf06c1967801c1,Adriano Martins,1,0,0,3.0,7.0,3.0,7.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0
678db400f85ae15c,275aca31f61ba28c,Islam Makhachev,0,0,0,4.0,15.0,4.0,15.0,0.0,0.0,2.0,13.0,2.0,2.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,2.0
3f5a623cf360c494,f1928a52590c5532,Curtis Millender,0,0,0,89.0,165.0,91.0,167.0,0.0,0.0,59.0,112.0,8.0,20.0,22.0,33.0,84.0,160.0,5.0,5.0,0.0,0.0,17.0
3f5a623cf360c494,aec185309b4843d0,Siyar Bahadurzada,0,0,0,40.0,121.0,65.0,149.0,3.0,7.0,30.0,98.0,4.0,14.0,6.0,9.0,29.0,104.0,2.0,5.0,9.0,12.0,194.0
35c8223cc967fe0a,d1941565abf50b16,Jim Miller,0,1,0,10.0,24.0,11.0,25.0,0.0,0.0,5.0,19.0,2.0,2.0,3.0,3.0,9.0,23.0,1.0,1.0,0.0,0.0,0.0
35c8223cc967fe0a,29af297d9f1de0f8,Damon Jackson,0,0,0,16.0,31.0,16.0,31.0,0.0,3.0,8.0,17.0,6.0,12.0,2.0,2.0,16.0,31.0,0.0,0.0,0.0,0.0,27.0
87b61c1d72232a84,9c65736747ca92ec,Leonardo Santos,0,0,0,23.0,70.0,23.0,70.0,0.0,1.0,9.0,47.0,7.0,16.0,7.0,7.0,22.0,69.0,1.0,1.0,0.0,0.0,0.0
87b61c1d72232a84,7dcf06c1967801c1,Adriano Martins,0,0,0,34.0,83.0,34.0,84.0,0.0,0.0,8.0,48.0,6.0,10.0,20.0,25.0,34.0,83.0,0.0,0.0,0.0,0.0,0.0
591699203b264f6c,9fa3bd637edd9aa2,Patrick Cote,0,1,1,21.0,48.0,110.0,151.0,3.0,6.0,11.0,26.0,6.0,14.0,4.0,8.0,8.0,30.0,6.0,8.0,7.0,10.0,384.0
591699203b264f6c,d512d9f204059f57,Joe Riggs,0,0,0,21.0,35.0,47.0,61.0,2.0,2.0,15.0,28.0,3.0,3.0,3.0,4.0,9.0,19.0,9.0,12.0,3.0,4.0,260.0
9a1d57966d8a17a4,902ab9197b83d0db,Phil Davis,0,0,0,21.0,127.0,27.0,133.0,0.0,8.0,9.0,95.0,6.0,24.0,6.0,8.0,16.0,121.0,3.0,4.0,2.0,2.0,32.0
9a1d57966d8a17a4,365fee2da473b177,Anthony Johnson,0,0,0,45.0,132.0,47.0,134.0,0.0,1.0,31.0,113.0,6.0,11.0,8.0,8.0,39.0,121.0,3.0,6.0,3.0,5.0,15.0
bee95769a221af9a,1291edf2d566a71a,Julio Arce,0,0,0,26.0,126.0,44.0,156.0,1.0,2.0,13.0,102.0,8.0,17.0,5.0,7.0,25.0,124.0,1.0,2.0,0.0,0.0,6.0
bee95769a221af9a,cc1a8b4b38b92c6d,Montel Jackson,1,0,0,48.0,106.0,64.0,127.0,0.0,3.0,39.0,95.0,5.0,7.0,4.0,4.0,33.0,82.0,4.0,5.0,11.0,19.0,355.0
f1cbd73e7be64d28,68b8ebdfce9dbb61,Charalampos Grigoriou,0,0,0,21.0,65.0,26.0,70.0,4.0,5.0,16.0,53.0,2.0,7.0,3.0,5.0,21.0,64.0,0.0,0.0,0.0,1.0,324.0
f1cbd73e7be64d28,c7c39e2fb70248b3,Chad Anheliger,0,0,0,85.0,155.0,144.0,220.0,0.0,2.0,57.0,122.0,10.0,13.0,18.0,20.0,68.0,137.0,12.0,12.0,5.0,6.0,94.0
