fighter,fighter_id,event_date,weight_class,win_rate,total_fights,current_streak,sig_str_per_min,td_att_per_min,td_success_per_min,ctrl_sec_per_min,kd_per_min,distance_str_per_min,clinch_str_per_min,ground_str_per_min,sub_att_per_min,distance_strike_ratio,clinch_strike_ratio,ground_strike_ratio,head_target_ratio,body_target_ratio,leg_target_ratio,win
Evan Dunham,e5c9de15bb58b1c6,2015-01-02,Lightweight,0.5384615384615384,13,-3,10.75015153701833,0.6981093952951364,0.22597777457064513,22.338461538461537,0.03076923076923077,9.100129888872853,1.0807908789147063,0.5692307692307692,0.17789002742098425,0.7889530349981346,0.09864584119978198,0.11240112380208338,0.7829269165214879,0.1733592946752855,0.04371378880322656,True
Rodrigo Damm,a20d7dfaba74c067,2015-01-02,Lightweight,0.5,6,-2,9.966666666666667,0.5666666666666667,0.10000000000000002,9.200000000000001,0.0,9.533333333333333,0.3333333333333333,0.09999999999999999,0.06666666666666667,0.9581276322762391,0.03451942654729032,0.007352941176470589,0.6673434833651553,0.11426731966979646,0.21838919696504835,False
Matt Brown,31123249b0bbf52e,2023-05-12,Welterweight,0.5517241379310345,29,-1,6.880131037440036,0.40620511680758586,0.19451215706681346,21.682758620689654,0.06896551724137932,3.8861683685089266,1.8701315605293485,1.1238311084017616,0.16254599972740902,0.5325802318105901,0.2765953486932363,0.1908244194961736,0.5941294195470508,0.2965441278005861,0.1093264526523631,True
Court McGee,523fa774700d7d3f,2023-05-12,Welterweight,0.5,20,-1,11.642187951703123,1.1289883188692422,0.2649817869387744,29.2,0.022141967621419678,9.96925019483097,0.7140001072653683,0.9589376496067844,0.06702209767874252,0.8096549404439148,0.08452499905887523,0.10582006049720982,0.5185044383720576,0.23352874888461844,0.24796681274332397,False
Andrei Arlovski,3738e68d2261e60f,2022-04-29,Heavyweight,0.6216216216216216,37,3,7.221621621621622,0.13513513513513514,0.048648648648648644,8.794594594594596,0.05405405405405406,6.118918918918919,0.8810810810810811,0.2216216216216216,0.02702702702702703,0.7953816648369743,0.1314070159394572,0.07321131922356852,0.5555257476558321,0.15245248442736772,0.29202176791680007,True
Jake Collier,92fa1401b7927da3,2022-04-29,Heavyweight,0.5,10,1,10.74,0.3,0.08,14.66,0.04,9.440000000000001,0.9400000000000001,0.36,0.06000000000000001,0.8044149575150126,0.130033427039755,0.06555161544523247,0.6079708462127582,0.20826374280893334,0.18376541097830862,False
Kwan Ho Kwak,c13042265355a290,2017-06-16,Bantamweight,0.0,1,-1,10.6,0.0,0.0,1.8,0.0,8.8,1.8,0.0,0.0,0.8301886792452831,0.16981132075471697,0.0,0.660377358490566,0.20754716981132076,0.1320754716981132,False
Russell Doane,f50d95223751e6ca,2017-06-16,Featherweight,0.3333333333333333,6,-4,3.645858511872062,0.5850515778550937,0.24252578892754684,37.93333333333333,0.026246719160104987,1.7174998474027958,0.743526826588537,1.18483183788073,0.1120734908136483,0.4783993999110278,0.19934678800957872,0.32225381207939346,0.7196057065243112,0.17310531845415567,0.10728897502153316,True
Andre Fialho,33efaf2d0941cfcf,2022-05-06,Welterweight,0.5,2,1,7.7,0.0,0.0,4.8,0.1,6.1,1.2,0.4,0.0,0.790625,0.15590277777777778,0.05347222222222223,0.7413194444444444,0.13368055555555555,0.125,True
Miranda Maverick,f29a6350c69f4a33,2024-12-13,Women's Flyweight,0.7,10,3,8.176414707599386,0.7293678374940685,0.33250014680146467,34.02,0.0,6.694695183937446,0.5396035419257903,0.9421159817361486,0.04206627996592707,0.7950082635234758,0.060854397824730455,0.1441373386517938,0.5289562757697321,0.23133029782852574,0.23971342640174215,True
Jamey-Lyn Horth,5c637af9472ae7cc,2024-12-13,Women's Flyweight,0.6666666666666666,3,1,9.866666666666665,0.5333333333333333,0.20000000000000004,30.399999999999995,0.0,6.0,3.8666666666666667,0.0,0.0,0.6214282699531507,0.37857173004684935,0.0,0.48171400835689865,0.41305448866753897,0.1052315029755624,False
Sijara Eubanks,4234f0097c83fa62,2018-11-02,Women's Flyweight,1.0,1,1,15.0,0.8,0.4,57.8,0.0,12.2,0.6,2.2,0.0,0.8133333333333334,0.04,0.14666666666666667,0.68,0.17333333333333334,0.14666666666666667,True
Roxanne Modafferi,4498b382c65a7faa,2018-11-02,Women's Flyweight,0.3333333333333333,3,1,14.757894736842104,1.1285861713106295,0.1952528379772962,39.06666666666666,0.0,11.77172342621259,0.9333333333333332,2.0528379772961816,0.06666666666666667,0.7191027926322043,0.07323232323232323,0.20766488413547235,0.7842288430523725,0.13207707325354384,0.0836940836940837,False
Muslim Salikhov,447f9858ae78f921,2025-11-07,Welterweight,0.6923076923076923,13,3,6.538461538461538,0.43076923076923074,0.13846153846153844,7.6,0.07692307692307693,5.476923076923077,0.4307692307692308,0.6307692307692307,0.0,0.8945660628177052,0.03780625864297526,0.0676276785393195,0.44379406773848346,0.26495552723647503,0.2912504050250415,False
Uros Medic,681399317dbf4701,2025-11-07,Welterweight,0.625,8,1,4.875000000000001,0.05,0.025,2.175,0.15000000000000002,3.075,0.7,1.0999999999999999,0.0,0.6886335770817732,0.15148892119289897,0.15987750172532783,0.6468017194543559,0.20922077588358812,0.143977504662056,True
Ricky Glenn,814ff3018127e8fc,2023-04-21,Lightweight,0.5,8,-1,9.390322580645162,0.6629032258064517,0.06451612903225806,26.025,0.06612903225806452,5.55,1.520967741935484,2.3193548387096774,0.06612903225806452,0.566042145124072,0.15717297172645642,0.27678488314947153,0.6415381829053515,0.22423944828252138,0.13422236881212718,False
Christos Giagos,de45aaae23dfa392,2023-04-21,Lightweight,0.45454545454545453,11,-2,4.68271321154792,0.7418506410293979,0.3098154236142906,28.12727272727273,0.0,3.350508279400222,0.6497398674672739,0.6824650646804244,0.05454545454545456,0.7403474435255933,0.08259028149116641,0.17706227498324026,0.6537022503005553,0.2904157675481067,0.05588198215133795,True
Joe Duffy,654ae722109a0d31,2016-07-06,Lightweight,0.6666666666666666,3,-1,4.0,0.0,0.0,0.6,0.06666666666666667,3.1333333333333333,0.6666666666666666,0.20000000000000004,0.13333333333333333,0.8043543543543543,0.1554054054054054,0.04024024024024024,0.7140390390390391,0.21306306306306308,0.0728978978978979,True
Mitch Clarke,c76ec2bc3a57666a,2016-07-06,Lightweight,0.4,5,-1,5.4799999999999995,0.64,0.12,23.880000000000003,0.0,4.2,1.1199999999999999,0.16,0.08,0.8182018173122907,0.16228598756575802,0.01951219512195122,0.581465070080565,0.14099657874406799,0.27753835117536696,False
Paddy Holohan,6e7c758f5cdec01a,2015-10-23,Flyweight,0.75,4,2,3.4431229292328602,0.47637708056958755,0.22253354070956655,50.65,0.05,2.354411101599106,0.06362932369643778,1.0250825039373166,0.16362670971030496,0.6896520146520146,0.015567765567765568,0.2947802197802198,0.6273809523809524,0.15224358974358976,0.2203754578754579,False
Louis Smolka,d2bc285ead803db0,2015-10-23,Flyweight,0.75,4,2,9.816831864904552,0.6887298091042585,0.2080396475770925,38.35,0.05,6.532213656387665,2.011380323054332,1.2732378854625552,0.15416666666666667,0.583375822749606,0.2630481134699175,0.1535760637804765,0.6001475541546923,0.2970840672414326,0.10276837860387503,True
Tom Breese,1588b787bda7b540,2016-02-26,Welterweight,1.0,2,2,4.9,0.2,0.0,6.0,0.2,3.0,1.2000000000000002,0.7,0.0,0.6321070234113713,0.23327759197324416,0.1346153846153846,0.6463210702341137,0.27675585284280935,0.07692307692307693,True
Keita Nakamura,65ddc8a9ac4e8531,2016-02-26,Welterweight,0.25,4,1,7.25,0.45000000000000007,0.30000000000000004,26.5,0.1,5.3500000000000005,1.15,0.75,0.1,0.731140350877193,0.156359649122807,0.1125,0.9027686403508771,0.0769188596491228,0.0203125,False
Josh Quinlan,876f478f796495f7,2024-06-14,Welterweight,0.3333333333333333,3,-2,6.133333333333333,0.6,0.06666666666666667,3.6666666666666665,0.06666666666666667,5.866666666666666,0.13333333333333333,0.13333333333333333,0.0,0.9733333333333333,0.013333333333333334,0.013333333333333334,0.5835897435897436,0.152991452991453,0.2634188034188034,False
Adam Fugitt,a01a62132460a98d,2024-06-14,Welterweight,0.3333333333333333,3,-1,6.266666666666667,1.0,0.3333333333333333,19.4,0.0,5.2,0.6666666666666666,0.39999999999999997,0.0,0.8100198412698413,0.09474206349206349,0.09523809523809523,0.4947089947089947,0.3898809523809524,0.11541005291005291,True
Marc Diakiese,32c355b04fc57f3a,2023-07-21,Lightweight,0.5384615384615384,13,-1,6.276808674248092,0.8953270622787832,0.33023689295451564,26.353846153846156,0.03076923076923077,5.373338041374007,0.606196591228739,0.29727404164534715,0.0,0.7796005979942631,0.10431264185789073,0.11608676014784612,0.4180341302739493,0.2658771783771784,0.31608869134887235,False
Joel Alvarez,58bbef3770bb2dfc,2023-07-21,Lightweight,0.6666666666666666,6,-1,4.333333333333333,0.0,0.0,0.6333333333333333,0.0,3.4333333333333336,0.3333333333333333,0.5666666666666668,0.10000000000000002,0.7294087491455913,0.0434609250398724,0.22713032581453632,0.5821877927141085,0.15155312523733575,0.2662590820485557,True
Stephanie Egger,5e6294b37bbef029,2021-10-01,Women's Bantamweight,0.0,1,-1,2.0,1.2,0.2,25.4,0.0,1.6,0.4,0.0,0.0,0.8,0.2,0.0,0.6,0.0,0.4,True
Shanna Young,568bbad0eaced57c,2021-10-01,Women's Bantamweight,0.0,1,-1,8.0,0.2,0.0,4.4,0.0,4.8,3.2,0.0,0.0,0.6,0.4,0.0,0.8,0.175,0.025,False
John Dodson,99506df1af6c8b3b,2017-11-10,Bantamweight,0.7272727272727273,11,1,8.836363636363636,0.45454545454545453,0.1272727272727273,9.127272727272727,0.14545454545454548,7.254545454545456,1.2,0.38181818181818183,0.0,0.7420017465129412,0.17155596548974691,0.08644228799731192,0.5887221097383802,0.26945800889794636,0.1418198813636735,False
Marlon Moraes,fea79f9bc8c68769,2017-11-10,Bantamweight,0.0,1,-1,8.8,0.4,0.0,0.0,0.0,8.8,0.0,0.0,0.0,1.0,0.0,0.0,0.3409090909090909,0.3181818181818182,0.3409090909090909,True
Neil Magny,84b3e7d38f2d2ec5,2023-06-23,Welterweight,0.6896551724137931,29,-1,8.680475558185574,0.9060698024243874,0.3791400831147674,30.84827586206897,0.013793103448275864,5.088991151785642,1.6418968130192224,1.9495875933807083,0.04772583033636556,0.6265334955398321,0.17694416565279367,0.1620395801866847,0.6175868628689889,0.2278900205928599,0.12004035791746157,True
Phil Rowe,8e382b585a92affe,2023-06-23,Welterweight,0.75,4,3,7.6867346938775505,0.3623906705539358,0.13746355685131195,20.2,0.1,6.4992711370262395,1.0437317784256561,0.143731778425656,0.1,0.7998835403726707,0.13166407867494823,0.06845238095238096,0.7671670117322291,0.14604899930986887,0.086783988957902,False
Rongzhu,a13d755965a4ec9f,2022-02-25,Lightweight,0.5,2,1,8.75026455026455,0.8232804232804234,0.6174603174603175,46.400000000000006,0.052910052910052914,6.275132275132275,0.052910052910052914,2.4222222222222225,0.0,0.7261904761904762,0.005813953488372093,0.26799557032115173,0.8889811738648947,0.07032115171650055,0.040697674418604654,False
Ignacio Bahamondes,e4a47b07044ddd72,2022-02-25,Lightweight,0.5,2,1,21.7,0.4,0.0,17.200000000000003,0.1,19.6,1.9,0.2,0.0,0.9038690476190476,0.08660714285714285,0.009523809523809525,0.5300595238095238,0.24583333333333335,0.22410714285714284,True
Tonya Evinger,b12a1d19ee383b7c,2019-05-31,Women's Bantamweight,0.0,2,-2,4.1000000000000005,0.5,0.1,11.0,0.0,3.0999999999999996,1.0,0.0,0.0,0.6041666666666666,0.3958333333333333,0.0,0.3142361111111111,0.4739583333333333,0.21180555555555555,False
Lina Lansberg,2eeaefbfc7f9fcff,2019-05-31,Women's Bantamweight,0.4,5,-1,7.706875376279351,0.3051264298615292,0.06058097531607466,32.160000000000004,0.0,3.0784617700180616,4.417959060806743,0.21045454545454545,0.04,0.32825763714447775,0.6545912000648245,0.017151162790697675,0.3164387002674014,0.5810708208410988,0.10249047889149987,True
Cameron Saaiman,3c8a5200436e19f3,2023-07-07,Bantamweight,1.0,2,2,15.787403598971721,0.1,0.1,54.7,0.1,10.273778920308484,0.7940874035989717,4.719537275064267,0.0,0.5802289953233349,0.08917916465086276,0.33059184002580233,0.6405418480890179,0.18319625866795677,0.17626189324302532,True
Nikolas Motta,37f560436d745c18,2022-09-16,Lightweight,0.0,1,-1,4.2,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.8095238095238095,0.09523809523809523,0.09523809523809523,True
Cameron VanCamp,87e2468b986ebb79,2022-09-16,Welterweight,0.0,1,-1,3.8,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,1.0,0.0,0.0,0.47368421052631576,0.21052631578947367,0.3157894736842105,False
Erick Silva,5866fc86183a9fb8,2017-06-02,Welterweight,0.5384615384615384,13,1,3.430769230769231,0.2,0.09230769230769233,14.753846153846155,0.04615384615384616,2.0,0.476923076923077,0.9538461538461539,0.15384615384615385,0.5194013357080508,0.11301131012564768,0.2906642772432246,0.5258813106635247,0.30140109839746865,0.09579451401592962,False
Yancy Medeiros,813550bc53b15fb0,2017-06-02,Welterweight,0.4444444444444444,9,1,5.466666666666666,0.044444444444444446,0.0,6.844444444444445,0.13333333333333336,4.8,0.35555555555555557,0.3111111111111111,0.08888888888888889,0.8969703002529236,0.058933839180627556,0.0440958605664488,0.5791058773445522,0.26713106954148197,0.1537630531139659,True
Danny Henry,f7d73e452b064bf2,2018-03-16,Lightweight,1.0,1,1,15.807365439093484,0.509915014164306,0.16997167138810196,59.99999999999999,0.16997167138810196,8.328611898016996,1.019830028328612,6.458923512747875,0.3399433427762039,0.5268817204301075,0.06451612903225806,0.40860215053763443,0.7419354838709677,0.1935483870967742,0.06451612903225806,True
Tuco Tokkos,3e8118c1ab52f211,2024-12-13,Light Heavyweight,0.0,1,-1,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,False
Alexandr Romanov,c0badf3243907e59,2022-04-29,Heavyweight,1.0,4,4,5.5226288960056795,0.8157073998794979,0.5010045175790576,56.55,0.0,0.8951131644803784,0.44423264907135873,4.1832830824539435,0.11060606060606061,0.12978896103896104,0.17642045454545455,0.6937905844155845,0.7326095779220779,0.1360660173160173,0.13132440476190477,True
Chase Sherman,01b352b6a9074d5c,2022-04-29,Heavyweight,0.2727272727272727,11,-3,12.945454545454545,0.0,0.0,4.745454545454546,0.03636363636363637,11.563636363636364,1.0181818181818183,0.36363636363636365,0.0,0.9196962598038971,0.06131666034939014,0.018987079846712853,0.5678160327783702,0.19828892723720273,0.23389503998442704,False
Dan Argueta,e4ba58725825412d,2023-09-22,Bantamweight,0.6666666666666666,3,2,3.5976112920738337,0.4621064060803474,0.2636264929424539,39.46666666666667,0.0,2.012812160694897,0.8621064060803475,0.7226927252985885,0.1984799131378936,0.4723535592329919,0.16600998161281846,0.3616364591541896,0.7519700551615446,0.1842001576044129,0.06382978723404255,True
Miles Johns,46e0d677f91bacc0,2023-09-22,Bantamweight,0.6666666666666666,6,1,8.133333333333333,0.7333333333333333,0.06666666666666667,16.166666666666668,0.06666666666666667,7.6000000000000005,0.39999999999999997,0.13333333333333333,0.0,0.9248471431583386,0.053647480497575374,0.02150537634408602,0.8000162449072614,0.0910416458603815,0.10894210923235692,False
Rose Namajunas,47b63240018d5d86,2018-04-06,Women's Strawweight,0.7142857142857143,7,2,6.7457142857142856,0.5142857142857143,0.26857142857142857,26.314285714285717,0.05714285714285715,4.260000000000001,0.8485714285714286,1.637142857142857,0.09142857142857143,0.6337092999345301,0.11279320583431926,0.2534974942311508,0.7722364969462826,0.15799108071996584,0.06977242233375165,True
Joanna Jedrzejczyk,3d6749c4267da18f,2018-04-06,Women's Strawweight,0.8888888888888888,9,-1,23.555555555555557,0.06666666666666668,0.044444444444444446,15.88888888888889,0.022222222222222223,19.0,4.199999999999999,0.35555555555555557,0.0,0.7753352423755976,0.1988570159527084,0.025807741671694005,0.5476545508859888,0.24939192362997467,0.20295352548403653,False
Brett Johns,ec52462a1b41f714,2017-07-15,Bantamweight,1.0,1,1,4.957841483979764,1.5177065767284992,1.1129848229342327,60.0,0.0,2.7318718381112985,0.0,2.2259696458684655,0.0,0.5510204081632653,0.0,0.4489795918367347,0.9183673469387755,0.061224489795918366,0.02040816326530612,True
Albert Morales,544d7460b3e44393,2017-07-15,Bantamweight,0.3333333333333333,3,1,10.200000000000001,0.4000000000000001,0.13333333333333333,22.0,0.0,9.333333333333334,0.39999999999999997,0.4666666666666666,0.0,0.9295509342977697,0.030515370705244124,0.03993369499698613,0.5908010180162079,0.07847766392070189,0.3307213180630902,False
Alan Patrick,cd7763bcadb5d4c8,2016-03-18,Lightweight,0.6666666666666666,3,-1,4.866666666666666,1.3333333333333333,0.20000000000000004,11.733333333333334,0.06666666666666667,3.6666666666666665,0.8666666666666667,0.3333333333333333,0.0,0.7274509803921569,0.16838235294117646,0.10416666666666667,0.5605392156862745,0.24019607843137256,0.19926470588235293,True
Andrea Lee,05fa626cb33d15b8,2024-02-16,Women's Flyweight,0.45454545454545453,11,-3,13.386786250939144,0.5597577009767093,0.31903643876784377,25.58181818181818,0.018181818181818184,11.057682193839218,1.324830954169797,1.0042731029301277,0.09526671675432007,0.781065998198039,0.11961770083532378,0.09931630096663714,0.45310186564640953,0.31828322517065744,0.22861490918293292,False
Miranda Maverick,f29a6350c69f4a33,2024-02-16,Women's Flyweight,0.625,8,1,8.10850606417069,0.6347077434794954,0.3098243621465947,30.400000000000002,0.0,6.514159534336592,0.4937036060520018,1.1006429237820954,0.05258284995740884,0.7842906324346477,0.05637102758394338,0.1593383399814089,0.5706650416818622,0.22969317531596017,0.19964178300217772,True
SeungWoo Choi,a68575214ecad140,2021-02-05,Featherweight,0.3333333333333333,3,1,7.912143439282803,0.26666666666666666,0.13333333333333333,23.46666666666667,0.0488997555012225,3.880521597392013,2.5558272208638955,1.475794621026895,0.0,0.48503197793815644,0.3608519626826263,0.15411605937921727,0.6345889808132371,0.32924367775626356,0.03616734143049933,True
Youssef Zalal,52c2ae6d2f2d2613,2021-02-05,Featherweight,0.75,4,-1,6.924863447673148,0.8334207268225183,0.33482630544024466,51.7,0.036231884057971016,5.640783628286359,0.8116087684800816,0.47247105090670743,0.23407253659602356,0.835362044094717,0.10101788422069516,0.0636200716845878,0.6392423684740283,0.18159857345526145,0.17915905807071023,False
Donald Cerrone,1d00756835ca67c9,2017-10-20,Welterweight,0.76,25,-2,8.883481268011527,0.4164149855907781,0.13966570605187323,13.720000000000002,0.11199999999999999,7.352737752161383,0.8025821325648416,0.7281613832853026,0.08,0.8233170388066741,0.09388838026646543,0.08279458092686051,0.4597621083079374,0.2555569847415022,0.2846809069505605,False
Darren Till,9ce6d5a03af801b7,2017-10-20,Welterweight,0.75,4,2,7.7,0.45,0.15000000000000002,22.85,0.1,4.949999999999999,0.6500000000000001,2.1,0.0,0.6446543778801843,0.06928900592495063,0.28605661619486505,0.7248847926267281,0.13755760368663594,0.13755760368663594,True
Garreth McLellan,f215cfbd4ba3c270,2016-08-26,Middleweight,0.3333333333333333,3,-1,5.811965811965812,0.4803418803418804,0.08547008547008549,30.866666666666664,0.0,1.0615384615384615,0.7333333333333334,4.017094017094017,0.17606837606837608,0.39492466296590006,0.28205128205128205,0.3230240549828179,0.40580667900255535,0.13562868975240108,0.4585646312450436,False
Alessio Di Chirico,77d7295d1b22c694,2016-08-26,Middleweight,0.0,1,-1,13.0,0.6,0.4,5.4,0.0,12.2,0.4,0.4,0.0,0.9384615384615385,0.03076923076923077,0.03076923076923077,0.6153846153846154,0.24615384615384617,0.13846153846153847,True
Ricardo Ramos,1ae8f3c723aacff4,2019-02-01,Bantamweight,1.0,3,3,9.4,0.5333333333333333,0.26666666666666666,13.133333333333333,0.13333333333333333,7.133333333333333,1.0,1.2666666666666668,0.13333333333333333,0.7509700176366843,0.10987654320987654,0.13915343915343914,0.6850088183421517,0.16455026455026453,0.15044091710758375,False
Said Nurmagomedov,0fd5f4b838e890cc,2019-02-01,Flyweight,1.0,1,1,13.0,2.2,0.2,24.0,0.0,9.0,2.8,1.2,0.0,0.6923076923076923,0.2153846153846154,0.09230769230769231,0.6153846153846154,0.2,0.18461538461538463,True
Derrick Lewis,d3df1add9d9a7efb,2018-02-17,Heavyweight,0.75,12,-1,5.433333333333333,0.25,0.06666666666666667,15.366666666666667,0.03333333333333333,1.8666666666666665,0.9833333333333333,2.5833333333333335,0.0,0.35420951591331384,0.22282862134923528,0.4229618627374509,0.8489448928865837,0.13378155848581663,0.01727354862759968,True
Marcin Tybura,c9cf753cfdf77fc2,2018-02-17,Heavyweight,0.6,5,-1,10.783752417794972,0.30963249516441005,0.16642166344294002,23.6,0.04,7.316054158607349,1.69284332688588,1.7748549323017406,0.0,0.5902679481241315,0.16745136637332098,0.2422806855025475,0.7467674849467345,0.15323714682723483,0.09999536822603057,False
Jussier Formiga,b102c26727306ab6,2018-02-09,Flyweight,0.6,10,1,2.6007457213976597,0.6233022443941788,0.21616666150239108,26.3,0.02,1.8423107034776234,0.5109689213893966,0.24746609653063967,0.08193784277879343,0.7253116883116884,0.14566594516594517,0.1290223665223665,0.6677186147186147,0.1806305916305916,0.15165079365079365,True
Ben Nguyen,840d2c82ea68b9aa,2018-02-09,Flyweight,0.8,5,2,6.0,0.12000000000000002,0.04,12.08,0.12000000000000002,4.8,0.64,0.56,0.16,0.6347186147186147,0.1651130351130351,0.20016835016835016,0.7216450216450216,0.13546416546416545,0.1428908128908129,False
Corey Anderson,5e4eec08896c9423,2020-02-14,Light Heavyweight,0.7142857142857143,14,4,7.833896025237617,1.0813009016572148,0.5081461372756068,37.55714285714286,0.014285714285714287,4.927559333616914,1.1949457234435996,1.7113909681771022,0.0,0.5661025067275067,0.20296250564107707,0.23093498763141623,0.7683861157075443,0.14139037576537578,0.09022350852707996,False
Jan Blachowicz,99df7d0a2a08a8a8,2020-02-14,Light Heavyweight,0.6153846153846154,13,2,8.109273335360292,0.3595621769534813,0.1749467923380967,19.0,0.06153846153846154,5.963636363636364,1.1875950136819702,0.9580419580419581,0.04615384615384616,0.6871323936267792,0.12750394238975601,0.1853636639834647,0.637701925173525,0.2201489499833891,0.1421491248430858,True
Shane Young,4cd8b03aee1d0138,2020-09-25,Featherweight,0.6666666666666666,3,2,16.133333333333336,0.5333333333333333,0.13333333333333333,9.133333333333333,0.06666666666666667,14.866666666666667,1.2666666666666668,0.0,0.0,0.8935897435897436,0.10641025641025642,0.0,0.6325498575498576,0.2455840455840456,0.12186609686609685,False
Maryna Moroz,b4192a975027aab6,2019-03-29,Women's Strawweight,0.5,6,-2,8.033333333333333,0.16666666666666666,0.03333333333333333,10.000000000000002,0.0,7.066666666666666,0.3333333333333333,0.6333333333333333,0.10000000000000002,0.8877534745955799,0.024025974025974024,0.08822055137844613,0.6998630712253003,0.23410900245265567,0.06602792632204398,True
Pawel Pawlak,9310418684bc896f,2015-04-10,Welterweight,0.0,1,-1,4.2,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,1.0,0.0,0.0,0.5238095238095238,0.09523809523809523,0.38095238095238093,True
Sheldon Westcott,ec2d13a87d3d9541,2015-04-10,Middleweight,0.0,1,-1,2.6,0.8,0.4,40.4,0.0,1.4,1.2,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,False
Chas Skelly,4bd6b4800070b069,2017-05-12,Featherweight,0.75,8,2,3.137771285475793,0.5126460767946577,0.17508347245409017,28.200000000000003,0.025,1.8376043405676126,0.8500417362270452,0.45012520868113526,0.2626460767946578,0.5546732750680119,0.233638315875158,0.21168840905683012,0.8009701068911596,0.17985937064884433,0.019170522459996144,False
Jason Knight,bb1a2cdad6ff34db,2017-05-12,Featherweight,0.75,4,3,9.7,0.95,0.35,27.1,0.0,7.699999999999999,0.25,1.7499999999999998,0.45,0.7088724579354346,0.028673378361157128,0.26245416370340835,0.7708627089867917,0.0781470317400938,0.15099025927311444,True
Khadis Ibragimov,c3218c810959d279,2020-09-25,Light Heavyweight,0.0,3,-3,8.975156389633602,0.6144772117962466,0.17390527256478996,34.93333333333333,0.0,7.172296693476319,1.7361930294906165,0.06666666666666667,0.0,0.7855917667238422,0.13107489994282448,0.08333333333333333,0.6162807318467696,0.123642081189251,0.2600771869639794,False
Chad Laprise,c03a5022f8439f2a,2017-12-15,Welterweight,0.7142857142857143,7,2,10.200751879699249,0.1887218045112782,0.1037593984962406,11.085714285714287,0.08571428571428573,9.19248120300752,0.6368421052631579,0.3714285714285714,0.0,0.8739233276705789,0.06888989843528219,0.05718677389413883,0.5671407144142939,0.1846288546780975,0.24823043090760852,True
Galore Bofando,8a56ea383fd26e52,2017-12-15,Welterweight,1.0,1,1,2.0,0.2,0.2,0.6,0.0,1.6,0.0,0.4,0.0,0.8,0.0,0.2,0.6,0.2,0.2,False
Montel Jackson,cc1a8b4b38b92c6d,2021-09-17,Bantamweight,0.6666666666666666,6,1,5.651185344827586,0.4872485632183908,0.36986350574712645,27.933333333333326,0.11562500000000002,2.9522988505747123,1.7422772988505748,0.9566091954022987,0.03333333333333333,0.5233050976800977,0.2697447344322344,0.20695016788766787,0.6859302503052503,0.20987522893772892,0.10419452075702075,True
JP Buys,0b362247806341e5,2021-09-17,Flyweight,0.0,1,-1,3.4,0.2,0.0,12.4,0.0,3.0,0.4,0.0,0.2,0.8823529411764706,0.11764705882352941,0.0,0.47058823529411764,0.23529411764705882,0.29411764705882354,False
Edmen Shahbazyan,4144798612ef96e5,2024-03-22,Middleweight,0.5555555555555556,9,-1,5.1567839195979905,0.3900614182021218,0.15600223338916808,15.91111111111111,0.06666666666666668,3.356113902847571,1.0339475153545505,0.7667225013958683,0.06666666666666668,0.5906264517375628,0.23340743618521392,0.1759661120772232,0.7014538958983403,0.21951649173871393,0.0790296123629457,True
AJ Dobson,009c4420727149ea,2024-03-22,Middleweight,0.3333333333333333,3,1,11.799999999999999,0.39999999999999997,0.3333333333333333,23.266666666666666,0.0,10.333333333333334,1.0,0.4666666666666666,0.0,0.872890190955039,0.08797854230175382,0.03913126674320704,0.5757386806022936,0.14988716892988638,0.27437415046782004,False
Li Jingliang,e64b96c07d7ce999,2015-05-15,Welterweight,0.5,2,-1,10.399999999999999,1.4,0.4,25.5,0.0,7.8,1.0,1.6,0.0,0.7765916889058331,0.09226077011056043,0.13114754098360656,0.6328631338162409,0.0478459778879146,0.31929088829584445,True
Dhiego Lima,e9213f53ddeca978,2015-05-15,Welterweight,0.3333333333333333,3,-1,3.201372212692968,0.3411092052601487,0.2058319039451115,20.133333333333333,0.0,1.2518010291595196,0.23430531732418525,1.7152658662092624,0.137221269296741,0.6142857142857142,0.14761904761904762,0.2380952380952381,0.8571428571428572,0.023809523809523808,0.11904761904761905,False
Kenny Robertson,6e0273f9478be71e,2015-01-23,Welterweight,0.5,6,2,4.9337681437432055,0.6086002941364538,0.1492966302193235,30.46666666666667,0.0,2.169381034593005,1.2893695249056847,1.475017584244517,0.1384615384615385,0.3248519360588326,0.29303924045303353,0.3821088234881338,0.625470857367409,0.23151130478716683,0.14301783784542402,True
Li Jingliang,e64b96c07d7ce999,2016-07-07,Welterweight,0.5,4,-1,9.8,0.75,0.25,18.1,0.1,7.449999999999999,0.5,1.85,0.0,0.6772442378316896,0.046130385055280214,0.27662537711303015,0.7594695415916648,0.05873311552623578,0.18179734288209945,True
Anton Zafir,8c822811eedc11ad,2016-07-07,Welterweight,0.0,1,-1,3.4,0.6,0.2,34.0,0.0,1.0,1.0,1.4,0.0,0.29411764705882354,0.29411764705882354,0.4117647058823529,0.47058823529411764,0.35294117647058826,0.17647058823529413,False
