fight_id,fighter_id,fighter,kd,sig_str,sig_str_pct,total_str,td,td_pct,sub_att,rev,ctrl,head,body,leg,distance,clinch,ground
f19d1c8ca5660240,f9f07bb5a43535ed,Carlos Condit,0,1 of 6,16%,1 of 6,0 of 0,---,0,0,0:00,1 of 5,0 of 1,0 of 0,1 of 5,0 of 0,0 of 1
93096cfccdbf4fe8,3c6976f8182d9527,Alexander Gustafsson,1,76 of 283,26%,78 of 287,1 of 1,100%,0,0,0:40,50 of 249,7 of 13,19 of 21,72 of 272,3 of 8,1 of 3
93096cfccdbf4fe8,2924886ee9c4c527,Thiago Silva,0,38 of 108,35%,38 of 108,0 of 0,---,0,0,0:00,21 of 80,4 of 10,13 of 18,36 of 97,2 of 9,0 of 2
53467e6296c2e5e6,3f52ce18fb98008f,Akira Corassani,0,48 of 86,55%,57 of 96,2 of 6,33%,0,0,4:29,18 of 49,9 of 12,21 of 25,38 of 71,10 of 15,0 of 0
53467e6296c2e5e6,960d6cae8879ba2b,Robert Peralta,0,67 of 144,46%,94 of 172,0 of 2,0%,0,0,2:11,29 of 98,20 of 27,18 of 19,28 of 96,34 of 43,5 of 5
33719a2d9c69ed17,262d32ebda89efc4,Natalia Silva,1,45 of 72,62%,62 of 89,0 of 3,0%,0,1,2:13,26 of 50,7 of 9,12 of 13,41 of 65,1 of 3,3 of 4
33719a2d9c69ed17,59c438c81fbf3ece,Tereza Bleda,0,18 of 47,38%,25 of 55,1 of 7,14%,2,0,4:56,8 of 33,7 of 10,3 of 4,13 of 40,5 of 7,0 of 0
20bfa549cb2cabe7,c47df9303d318c67,Clay Guida,0,43 of 134,32%,63 of 155,2 of 11,18%,0,0,4:23,19 of 103,14 of 20,10 of 11,36 of 127,7 of 7,0 of 0
20bfa549cb2cabe7,ae7fe94f117f98cf,Joaquim Silva,0,46 of 91,50%,85 of 141,2 of 3,66%,2,0,2:35,33 of 72,9 of 15,4 of 4,28 of 64,15 of 19,3 of 8
b51163f358495b41,59279a7c978f7da0,Al Iaquinta,1,49 of 122,40%,50 of 125,0 of 1,0%,1,0,1:48,41 of 106,6 of 13,2 of 3,47 of 120,0 of 0,2 of 2
b51163f358495b41,ee9ebceabfd16fa7,Kevin Lee,0,39 of 142,27%,51 of 155,1 of 8,12%,2,0,4:10,32 of 131,6 of 10,1 of 1,28 of 124,0 of 3,11 of 15
4c6030fafb46330f,88a9bc81271ccd89,Vinny Magalhaes,0,1 of 1,100%,1 of 1,0 of 0,---,0,0,0:00,1 of 1,0 of 0,0 of 0,1 of 1,0 of 0,0 of 0
4c6030fafb46330f,4b4753d19489297f,Anthony Perosh,1,8 of 13,61%,8 of 13,0 of 0,---,0,0,0:06,8 of 13,0 of 0,0 of 0,1 of 1,0 of 0,7 of 12
2328c7832a356a6d,4f732e58ed907eff,Ross Pearson,0,54 of 159,33%,64 of 170,1 of 1,100%,0,1,1:00,36 of 134,4 of 6,14 of 19,49 of 152,3 of 3,2 of 4
2328c7832a356a6d,5f87a5c00b3d17ed,Dennis Siver,0,39 of 225,17%,39 of 228,2 of 5,40%,0,1,1:11,28 of 204,5 of 8,6 of 13,35 of 209,3 of 13,1 of 3
b23554da35a84fbc,e4ba58725825412d,Dan Argueta,0,54 of 140,38%,65 of 151,4 of 24,16%,1,0,4:23,34 of 114,13 of 19,7 of 7,42 of 114,9 of 18,3 of 8
b23554da35a84fbc,8e6654e9f0461b8f,Cody Haddon,0,140 of 280,50%,148 of 288,2 of 4,50%,0,0,1:31,100 of 232,38 of 46,2 of 2,130 of 268,10 of 11,0 of 1
7d9bb6fda0ea1ee0,9e50097a89442158,Mickey Gall,0,83 of 143,58%,93 of 153,1 of 2,50%,0,0,0:08,70 of 126,13 of 17,0 of 0,78 of 136,4 of 6,1 of 1
7d9bb6fda0ea1ee0,f4d92416da98804b,Bassil Hafez,0,95 of 201,47%,101 of 210,3 of 5,60%,0,0,1:12,83 of 187,7 of 9,5 of 5,91 of 194,1 of 4,3 of 3
fa520c5834cda94e,46fd223e3ced39b3,Ryan Couture,0,29 of 77,37%,35 of 83,1 of 7,14%,0,0,3:08,7 of 38,12 of 18,10 of 21,15 of 54,14 of 23,0 of 0
fa520c5834cda94e,4f732e58ed907eff,Ross Pearson,1,28 of 41,68%,48 of 62,1 of 1,100%,0,0,0:11,22 of 35,6 of 6,0 of 0,22 of 32,3 of 3,3 of 6
ae07b35f2797242e,b13da0b1a3aed3e7,Nick Ring,0,41 of 125,32%,46 of 130,0 of 1,0%,0,0,0:04,13 of 82,6 of 7,22 of 36,36 of 119,5 of 6,0 of 0
ae07b35f2797242e,7c35f869033901ae,Riki Fukuda,0,28 of 82,34%,65 of 121,6 of 9,66%,0,0,4:54,20 of 68,4 of 7,4 of 7,19 of 68,8 of 12,1 of 2
8156479490877d08,5331b25a60417ffb,Anthony Rocco Martin,0,20 of 40,50%,83 of 119,2 of 6,33%,0,0,12:24,12 of 30,7 of 8,1 of 2,4 of 14,6 of 11,10 of 15
8156479490877d08,c17041f1bb5768d8,Alex White,0,11 of 30,36%,28 of 51,0 of 0,---,0,1,0:40,5 of 20,4 of 7,2 of 3,6 of 20,5 of 10,0 of 0
d755a29a49c9ee09,efb96bf3e9ada36f,Song Yadong,0,79 of 172,45%,86 of 181,2 of 2,100%,0,0,2:42,55 of 138,13 of 18,11 of 16,74 of 165,2 of 2,3 of 5
d755a29a49c9ee09,37098a6e6c27fb66,Vince Morales,0,74 of 201,36%,83 of 211,0 of 0,---,0,0,0:05,52 of 167,14 of 22,8 of 12,67 of 190,6 of 8,1 of 3
42536a8cf2eda678,82e7929bf6c2b689,Diego Sanchez,0,51 of 202,25%,51 of 202,1 of 15,6%,0,0,1:37,41 of 186,8 of 14,2 of 2,31 of 153,20 of 49,0 of 0
42536a8cf2eda678,8b69839f3555a67b,Martin Kampmann,1,77 of 200,38%,79 of 202,0 of 0,---,0,0,0:21,72 of 192,4 of 7,1 of 1,59 of 168,18 of 32,0 of 0
51010081d59b4687,af62f99eb7606308,Erik Perez,0,36 of 96,37%,103 of 177,3 of 5,60%,0,1,7:06,21 of 78,12 of 15,3 of 3,11 of 61,0 of 1,25 of 34
51010081d59b4687,71002dbc1743b9a7,Felipe Arantes,0,34 of 68,50%,42 of 76,0 of 0,---,2,1,1:55,18 of 48,5 of 8,11 of 12,30 of 62,1 of 2,3 of 4
1984570de7f0c89e,4b47e71384a9522f,Tim Means,2,26 of 42,61%,30 of 46,0 of 0,---,0,0,0:20,25 of 41,1 of 1,0 of 0,9 of 14,8 of 13,9 of 15
1984570de7f0c89e,9b198c73e3d0d289,Justin Salas,0,5 of 8,62%,5 of 8,0 of 4,0%,0,0,0:00,3 of 6,1 of 1,1 of 1,3 of 6,2 of 2,0 of 0
f9830f1c23ac92d0,c7be22a47a58365a,Christina Marks,0,10 of 17,58%,17 of 24,1 of 1,100%,0,0,0:41,6 of 13,2 of 2,2 of 2,7 of 12,3 of 4,0 of 1
f9830f1c23ac92d0,80d8aed0ca9b00f3,Montana De La Rosa,0,6 of 17,35%,8 of 19,0 of 0,---,1,0,0:25,3 of 13,2 of 3,1 of 1,3 of 10,3 of 7,0 of 0
0b4ac9bcf5dbb382,2650e2f846a30f64,Amir Sadollah,0,36 of 83,43%,77 of 129,1 of 3,33%,1,0,1:52,14 of 51,13 of 20,9 of 12,23 of 66,13 of 17,0 of 0
0b4ac9bcf5dbb382,ee624ee2a18f2a43,Jorge Lopez,0,32 of 61,52%,39 of 72,4 of 14,28%,0,0,8:22,19 of 45,6 of 9,7 of 7,27 of 55,4 of 5,1 of 1
1be27d95bba03f17,1497e735d9f2560a,Ange Loosa,0,98 of 182,53%,124 of 220,6 of 10,60%,0,0,6:07,71 of 144,19 of 29,8 of 9,45 of 103,32 of 51,21 of 28
1be27d95bba03f17,f748267c4ab6c127,Rhys McKee,0,77 of 183,42%,90 of 198,0 of 0,---,0,0,0:05,48 of 145,19 of 25,10 of 13,70 of 172,5 of 8,2 of 3
0072df705378477c,9b68bf67c5695185,Todd Brown,0,28 of 72,38%,42 of 87,0 of 0,---,0,0,2:12,8 of 46,8 of 13,12 of 13,18 of 60,10 of 12,0 of 0
0072df705378477c,c80095f6092271a7,Tim Boetsch,0,60 of 112,53%,110 of 163,3 of 6,50%,1,0,3:45,35 of 81,17 of 21,8 of 10,35 of 75,15 of 23,10 of 14
1d8a86d37c7ef3d3,787bb1f087ccff8a,Ciryl Gane,0,15 of 22,68%,20 of 28,0 of 1,0%,1,0,0:33,7 of 13,4 of 5,4 of 4,14 of 19,1 of 1,0 of 2
1d8a86d37c7ef3d3,41f90012b86a11bf,Raphael Pessoa,0,7 of 41,17%,9 of 43,0 of 2,0%,0,0,0:00,5 of 36,2 of 3,0 of 2,6 of 37,1 of 4,0 of 0
b01e6e97d66681c5,9abc648e76c4493a,Bill Algeo,1,64 of 110,58%,77 of 123,1 of 1,100%,1,0,1:42,44 of 81,6 of 13,14 of 16,48 of 94,5 of 5,11 of 11
b01e6e97d66681c5,d31cbcdd7d69536d,TJ Brown,0,46 of 91,50%,49 of 94,1 of 2,50%,0,1,0:39,34 of 78,8 of 9,4 of 4,33 of 76,13 of 15,0 of 0
f61f5adf7e0a80c4,3d6749c4267da18f,Joanna Jedrzejczyk,0,180 of 300,60%,226 of 347,3 of 5,60%,1,0,5:34,48 of 136,54 of 74,78 of 90,132 of 246,48 of 54,0 of 0
f61f5adf7e0a80c4,eb04b9d31e938edb,Michelle Waterson-Gomez,0,58 of 160,36%,71 of 174,1 of 9,11%,1,0,4:58,25 of 84,12 of 40,21 of 36,44 of 141,14 of 19,0 of 0
5c5523a6bf83e44f,0cd0456d6029cec2,Robert Valentin,0,1 of 2,50%,5 of 6,0 of 1,0%,2,1,1:38,1 of 2,0 of 0,0 of 0,1 of 2,0 of 0,0 of 0
5c5523a6bf83e44f,d5bab53a1a603aac,Ryan Loder,0,42 of 52,80%,63 of 73,1 of 3,33%,1,1,4:45,41 of 51,1 of 1,0 of 0,1 of 2,0 of 0,41 of 50
971b3d35c302cf8f,7c7332319c14094c,Marlon Vera,1,12 of 16,75%,13 of 17,0 of 0,---,0,0,0:03,7 of 9,0 of 1,5 of 6,7 of 11,0 of 0,5 of 5
971b3d35c302cf8f,9ba2226646046b63,Frankie Saenz,0,4 of 10,40%,4 of 10,0 of 0,---,0,0,0:00,1 of 5,1 of 3,2 of 2,4 of 10,0 of 0,0 of 0
410e3163827d6d3b,af62f99eb7606308,Erik Perez,0,10 of 42,23%,21 of 55,1 of 2,50%,0,1,1:33,7 of 35,2 of 5,1 of 2,10 of 38,0 of 4,0 of 0
410e3163827d6d3b,5ef0088c1b19beeb,Bryan Caraway,0,7 of 35,20%,17 of 46,2 of 4,50%,2,1,2:39,5 of 32,2 of 3,0 of 0,5 of 29,2 of 6,0 of 0
5ae114b3fdef6d2f,14ff46596ad80609,Norman Parke,0,47 of 145,32%,56 of 154,1 of 6,16%,0,0,4:26,31 of 119,13 of 23,3 of 3,43 of 135,4 of 10,0 of 0
5ae114b3fdef6d2f,e25bcbcdaf6537a1,Reza Madadi,0,33 of 95,34%,40 of 104,1 of 12,8%,0,0,2:17,27 of 87,4 of 6,2 of 2,24 of 81,9 of 14,0 of 0
4f7ec66199bba232,d747eb273a40a920,Claudio Puelles,0,22 of 34,64%,101 of 116,4 of 6,66%,2,0,13:20,21 of 32,1 of 2,0 of 0,1 of 5,0 of 0,21 of 29
4f7ec66199bba232,72e5e5a6edfa8223,Marcos Mariano,0,2 of 9,22%,5 of 12,0 of 0,---,0,0,0:48,0 of 6,2 of 3,0 of 0,2 of 8,0 of 0,0 of 1
fc4ab243d21b795d,887961364be5ceb3,King Green,0,65 of 141,46%,74 of 150,1 of 2,50%,0,0,0:44,25 of 77,24 of 40,16 of 24,56 of 129,1 of 1,8 of 11
fc4ab243d21b795d,07bc580bdf3eb9c8,Lance Gibson Jr.,0,30 of 72,41%,35 of 77,2 of 3,66%,0,0,1:10,9 of 39,8 of 14,13 of 19,27 of 66,3 of 6,0 of 0
9da4e06a403f0d27,d156513a19acf856,Sam Alvey,0,29 of 70,41%,56 of 99,0 of 0,---,0,0,0:02,12 of 45,7 of 8,10 of 17,14 of 52,14 of 17,1 of 1
9da4e06a403f0d27,abd5fb12437eda21,Ramazan Emeev,0,38 of 71,53%,51 of 84,1 of 9,11%,0,0,4:13,28 of 60,5 of 6,5 of 5,22 of 49,16 of 22,0 of 0
5f900e4437e079b3,fdbefee0827e1567,Wu Yanan,0,123 of 270,45%,136 of 283,0 of 4,0%,0,0,0:29,65 of 198,41 of 51,17 of 21,95 of 235,28 of 35,0 of 0
5f900e4437e079b3,43a59ce3bb40449e,Mizuki,0,93 of 204,45%,102 of 214,0 of 4,0%,0,0,0:36,86 of 195,7 of 9,0 of 0,74 of 182,19 of 22,0 of 0
a457331c27bce6d5,82b4e942781b1046,Raulian Paiva,0,63 of 142,44%,63 of 142,1 of 4,25%,0,0,0:13,51 of 120,10 of 20,2 of 2,62 of 140,1 of 1,0 of 1
a457331c27bce6d5,2f6a993c7f547c13,Sergey Morozov,0,68 of 127,53%,82 of 143,2 of 13,15%,0,0,4:35,56 of 113,8 of 9,4 of 5,66 of 122,1 of 3,1 of 2
344bfe9c1ff511bb,a845f0735bc67405,Jake Matthews,0,20 of 34,58%,50 of 69,4 of 11,36%,0,1,7:05,18 of 31,1 of 2,1 of 1,11 of 25,1 of 1,8 of 8
344bfe9c1ff511bb,fcce75a25c14a804,Bojan Velickovic,0,24 of 48,50%,113 of 163,1 of 1,100%,1,2,4:36,20 of 41,2 of 4,2 of 3,9 of 28,9 of 13,6 of 7
d07dd6239afe1cb0,1cf7ccf64a5bf24e,Oskar Piechota,1,17 of 22,77%,17 of 22,0 of 0,---,0,0,0:04,13 of 18,2 of 2,2 of 2,10 of 14,0 of 0,7 of 8
d07dd6239afe1cb0,990bd63726a577f8,Tim Williams,0,8 of 18,44%,8 of 18,0 of 0,---,0,0,0:00,4 of 12,0 of 0,4 of 6,8 of 18,0 of 0,0 of 0
c3425412e4f2f486,ec34349e7dffcde7,Claudia Gadelha,0,26 of 64,40%,78 of 124,4 of 5,80%,1,0,5:00,23 of 59,3 of 5,0 of 0,22 of 57,1 of 2,3 of 5
c3425412e4f2f486,d910665038efc639,Carla Esparza,0,43 of 103,41%,205 of 288,2 of 4,50%,0,0,3:36,33 of 89,3 of 3,7 of 11,28 of 79,7 of 12,8 of 12
2dc48a745d6c662b,4b47e71384a9522f,Tim Means,0,41 of 95,43%,41 of 95,1 of 3,33%,0,0,0:11,19 of 61,12 of 24,10 of 10,41 of 92,0 of 3,0 of 0
2dc48a745d6c662b,8a1f3b5c526cd6e6,Daniel Rodriguez,1,49 of 121,40%,49 of 121,0 of 0,---,1,0,0:05,37 of 107,5 of 7,7 of 7,49 of 119,0 of 2,0 of 0
435c93cb89016fd1,fe5a9547479396ab,Jim Alers,0,41 of 100,41%,49 of 110,4 of 10,40%,0,0,3:22,32 of 87,2 of 4,7 of 9,39 of 95,0 of 3,2 of 2
435c93cb89016fd1,bb1a2cdad6ff34db,Jason Knight,0,76 of 225,33%,95 of 245,1 of 2,50%,0,0,0:45,40 of 179,11 of 15,25 of 31,69 of 215,2 of 4,5 of 6
3e0090669d51415f,65f09bacd3957381,Cory Sandhagen,0,66 of 113,58%,104 of 159,0 of 0,---,0,0,4:12,65 of 112,0 of 0,1 of 1,6 of 8,0 of 1,60 of 104
3e0090669d51415f,2f95a3c6d58b2aad,Iuri Alcantara,0,9 of 24,37%,13 of 29,1 of 1,100%,2,0,1:13,9 of 24,0 of 0,0 of 0,1 of 12,1 of 3,7 of 9
dc24c4759651c6ad,63def5a5662a6917,Junior Dos Santos,0,24 of 44,54%,24 of 44,0 of 0,---,0,0,0:00,6 of 22,13 of 15,5 of 7,24 of 44,0 of 0,0 of 0
dc24c4759651c6ad,2cd428e9606856fd,Jairzinho Rozenstruik,1,42 of 66,63%,42 of 66,0 of 0,---,0,0,0:09,21 of 41,1 of 2,20 of 23,30 of 49,0 of 0,12 of 17
09b36c7157770516,4d44f37107f01b9b,Tom Lawlor,0,14 of 22,63%,70 of 82,7 of 19,36%,0,0,11:21,14 of 22,0 of 0,0 of 0,0 of 0,2 of 4,12 of 18
09b36c7157770516,b959e8c7fd8390d2,Kyle Kingsbury,0,10 of 22,45%,101 of 116,0 of 0,---,0,0,2:19,6 of 18,3 of 3,1 of 1,1 of 10,5 of 8,4 of 4
2ff14dfede1d02dd,91ea901c458e95dd,Jared Rosholt,0,19 of 32,59%,22 of 35,0 of 0,---,0,0,1:13,14 of 27,3 of 3,2 of 2,2 of 7,17 of 25,0 of 0
2ff14dfede1d02dd,98c23cb6da5b3352,Aleksei Oleinik,1,13 of 21,61%,38 of 47,0 of 0,---,0,0,0:04,11 of 19,1 of 1,1 of 1,5 of 10,6 of 9,2 of 2
99bfad1679112591,98215d037be5bcb7,Cynthia Calvillo,0,22 of 41,53%,35 of 54,2 of 3,66%,1,0,1:51,7 of 15,11 of 14,4 of 12,9 of 25,2 of 2,11 of 14
99bfad1679112591,5c126c6aac3ef364,Poliana Botelho,0,6 of 20,30%,10 of 24,0 of 0,---,0,0,0:00,1 of 11,1 of 4,4 of 5,5 of 16,0 of 3,1 of 1
60be440e54760b40,68dd7b3783c19f9c,Shane Carwin,0,20 of 86,23%,22 of 88,1 of 3,33%,0,0,0:56,17 of 83,0 of 0,3 of 3,20 of 86,0 of 0,0 of 0
60be440e54760b40,63def5a5662a6917,Junior Dos Santos,1,88 of 188,46%,104 of 212,2 of 2,100%,0,0,0:43,73 of 165,10 of 18,5 of 5,67 of 157,2 of 2,19 of 29
81f2f2d4b0302590,efb96bf3e9ada36f,Song Yadong,0,101 of 201,50%,119 of 221,0 of 1,0%,0,0,1:00,79 of 173,12 of 17,10 of 11,79 of 169,21 of 31,1 of 1
81f2f2d4b0302590,7c7332319c14094c,Marlon Vera,0,92 of 164,56%,115 of 187,2 of 3,66%,0,0,3:15,41 of 98,29 of 40,22 of 26,68 of 127,20 of 29,4 of 8
3aace29fcc65ec51,57b10fca4f9c9a7a,Alex Oliveira,0,58 of 78,74%,156 of 196,2 of 8,25%,0,0,11:21,28 of 45,28 of 31,2 of 2,5 of 12,15 of 21,38 of 45
3aace29fcc65ec51,c06a9b48d4132c8e,James Moontasri,0,12 of 26,46%,30 of 48,0 of 1,0%,0,0,1:19,6 of 17,1 of 3,5 of 6,3 of 14,9 of 12,0 of 0
56403d0fd259c5d9,b08012bbe542592a,Tatiana Suarez,0,75 of 142,52%,95 of 166,4 of 13,30%,0,0,8:16,29 of 85,22 of 29,24 of 28,42 of 100,7 of 7,26 of 35
56403d0fd259c5d9,d343df8ba11f4c4e,Nina Nunes,0,48 of 99,48%,54 of 105,0 of 0,---,0,0,0:00,31 of 66,15 of 26,2 of 7,39 of 89,4 of 5,5 of 5
981e2f5a8e46a1f1,140745cbbcb023ac,Mauricio Rua,2,48 of 96,50%,79 of 128,1 of 2,50%,0,0,3:25,31 of 74,4 of 7,13 of 15,31 of 71,4 of 5,13 of 20
981e2f5a8e46a1f1,1ccf4e7caff270df,Dan Henderson,1,23 of 60,38%,32 of 70,0 of 2,0%,0,0,0:08,16 of 51,3 of 4,4 of 5,14 of 46,5 of 10,4 of 4
13a8ddb1c3f55ed4,eae48ff31db420c2,Arman Tsarukyan,1,22 of 31,70%,27 of 37,0 of 1,0%,0,0,0:11,21 of 29,1 of 1,0 of 1,4 of 10,0 of 0,18 of 21
13a8ddb1c3f55ed4,de45aaae23dfa392,Christos Giagos,0,1 of 6,16%,4 of 11,0 of 0,---,0,0,0:49,0 of 5,1 of 1,0 of 0,1 of 5,0 of 1,0 of 0
629655f9b898810d,8d9586726252dbf7,Kevin Casey,1,15 of 18,83%,24 of 27,0 of 0,---,0,0,0:49,14 of 17,1 of 1,0 of 0,2 of 3,0 of 0,13 of 15
629655f9b898810d,132505067f08c54d,Bubba Bush,0,2 of 4,50%,2 of 4,0 of 0,---,0,0,0:00,1 of 2,0 of 1,1 of 1,2 of 4,0 of 0,0 of 0
23a604f460289271,c814b4c899793af6,Rafael Fiziev,0,18 of 32,56%,19 of 34,0 of 0,---,0,0,0:00,4 of 14,12 of 16,2 of 2,18 of 32,0 of 0,0 of 0
23a604f460289271,72db2a14ffa73ece,Mateusz Gamrot,0,16 of 40,40%,17 of 42,1 of 6,16%,0,0,1:28,11 of 31,2 of 5,3 of 4,13 of 35,1 of 1,2 of 4
bacb62c4f2058fd8,37b1696e6d115957,Rolando Delgado,1,15 of 27,55%,44 of 59,1 of 4,25%,3,0,4:05,8 of 16,7 of 10,0 of 1,9 of 18,0 of 0,6 of 9
bacb62c4f2058fd8,b18fb36a4aa00093,John Polakowski,0,1 of 23,4%,4 of 28,0 of 0,---,1,0,0:21,1 of 22,0 of 1,0 of 0,1 of 23,0 of 0,0 of 0
9a1a57b0abcd4599,c21a036b4e012f1c,John Makdessi,1,47 of 104,45%,57 of 119,0 of 0,---,0,0,0:00,17 of 53,13 of 24,17 of 27,47 of 102,0 of 2,0 of 0
9a1a57b0abcd4599,e14b5aa06eea9653,Abel Trujillo,0,29 of 91,31%,30 of 93,1 of 6,16%,0,0,1:37,23 of 82,3 of 6,3 of 3,28 of 88,1 of 3,0 of 0
303db84673492cd6,53278852bcd91e11,Igor Pokrajac,0,36 of 80,45%,64 of 111,1 of 4,25%,0,0,6:06,30 of 73,1 of 1,5 of 6,24 of 60,10 of 17,2 of 3
303db84673492cd6,1fb80f46d3c105d9,Fabio Maldonado,0,98 of 137,71%,166 of 215,0 of 1,0%,0,0,2:46,72 of 109,26 of 28,0 of 0,61 of 97,37 of 40,0 of 0
3bebd99d5f94bec7,9014c02eff8b3d62,Carlos Ulberg,0,66 of 112,58%,71 of 117,2 of 2,100%,0,0,1:15,25 of 66,15 of 19,26 of 27,66 of 111,0 of 0,0 of 1
3bebd99d5f94bec7,78a68f1dade6aaf7,Fabio Cherant,0,13 of 41,31%,13 of 41,0 of 0,---,0,0,0:22,7 of 30,6 of 10,0 of 1,13 of 41,0 of 0,0 of 0
f208b79b0d78045b,bdcbb976816fd256,Daniel Kelly,0,2 of 8,25%,2 of 8,0 of 0,---,0,0,0:00,1 of 7,0 of 0,1 of 1,2 of 8,0 of 0,0 of 0
f208b79b0d78045b,d156513a19acf856,Sam Alvey,1,8 of 13,61%,8 of 13,0 of 0,---,0,0,0:04,8 of 13,0 of 0,0 of 0,6 of 11,0 of 0,2 of 2
1496969c1497dc85,d4270315cbcf2569,Jacob Malkoun,0,28 of 39,71%,44 of 60,1 of 3,33%,0,0,3:39,28 of 39,0 of 0,0 of 0,0 of 0,0 of 0,28 of 39
1496969c1497dc85,f14f644d41ade29f,Cody Brundage,0,2 of 4,50%,3 of 5,1 of 1,100%,0,0,0:26,1 of 3,0 of 0,1 of 1,1 of 3,0 of 0,1 of 1
29a1ed2c88c34fe0,97a8f39186f489db,Jeff Hougland,0,61 of 116,52%,104 of 165,1 of 5,20%,4,2,3:43,36 of 82,9 of 13,16 of 21,49 of 98,4 of 4,8 of 14
29a1ed2c88c34fe0,e6147d5ab3685899,Donny Walker,0,31 of 83,37%,82 of 137,0 of 0,---,2,0,6:18,14 of 56,4 of 12,13 of 15,26 of 76,2 of 3,3 of 4
b4a81d7eb4e42c1c,7d96bc577e5178b2,Gray Maynard,0,23 of 79,29%,43 of 100,3 of 7,42%,1,0,3:14,19 of 74,4 of 5,0 of 0,19 of 73,3 of 5,1 of 1
b4a81d7eb4e42c1c,daf1b84aebd6602b,Roger Huerta,0,40 of 166,24%,62 of 192,0 of 0,---,0,0,1:00,22 of 134,5 of 14,13 of 18,31 of 152,8 of 13,1 of 1
5c30f6535a08d598,ec34349e7dffcde7,Claudia Gadelha,0,70 of 164,42%,132 of 228,5 of 6,83%,2,0,7:16,49 of 132,13 of 24,8 of 8,41 of 120,4 of 8,25 of 36
5c30f6535a08d598,e5ca2bc2451a5956,Tina Lahdemaki,0,29 of 141,20%,49 of 170,0 of 0,---,0,0,0:00,21 of 123,5 of 12,3 of 6,26 of 134,3 of 7,0 of 0
140e810f952714ea,d1528ac5675558b1,Rashad Coulter,0,30 of 57,52%,30 of 58,0 of 1,0%,0,0,0:01,26 of 52,4 of 5,0 of 0,19 of 41,11 of 16,0 of 0
140e810f952714ea,e51ee8ded927fc51,Chris de la Rocha,0,40 of 79,50%,79 of 129,3 of 4,75%,2,0,5:21,36 of 75,3 of 3,1 of 1,14 of 46,8 of 11,18 of 22
7690e946d9d81f51,44470bfd9483c7ad,Katsunori Kikuno,0,32 of 78,41%,33 of 79,1 of 1,100%,1,0,0:48,20 of 60,3 of 8,9 of 10,30 of 74,2 of 4,0 of 0
7690e946d9d81f51,b8aef0faf4ce9b31,Sam Sicilia,0,36 of 91,39%,37 of 92,0 of 0,---,0,0,0:00,18 of 64,7 of 12,11 of 15,27 of 79,9 of 12,0 of 0
dcf052ef89a66397,cfaf010d5b389c09,Mike Wilkinson,0,13 of 23,56%,70 of 94,0 of 0,---,2,1,2:36,13 of 23,0 of 0,0 of 0,1 of 6,1 of 1,11 of 16
dcf052ef89a66397,87a1dc546b1c5caf,Makwan Amirkhani,0,32 of 50,64%,54 of 77,4 of 7,57%,0,3,10:03,32 of 49,0 of 1,0 of 0,5 of 8,0 of 0,27 of 42
82d48296fd06c27f,029afd138865d20a,Rafael Alves,1,30 of 63,47%,36 of 69,0 of 1,0%,1,0,0:16,20 of 50,6 of 7,4 of 6,28 of 59,2 of 2,0 of 2
82d48296fd06c27f,135d124172a0bea3,Damir Ismagulov,0,56 of 126,44%,141 of 220,2 of 3,66%,0,0,7:40,30 of 91,16 of 24,10 of 11,37 of 104,0 of 0,19 of 22
57961c6adebfb13d,83b00f7597e5ac83,Juan Adams,0,7 of 11,63%,7 of 11,0 of 0,---,0,0,0:00,3 of 4,2 of 4,2 of 3,7 of 11,0 of 0,0 of 0
57961c6adebfb13d,e13abac8089a801a,Justin Tafa,1,10 of 15,66%,10 of 15,0 of 0,---,0,0,0:02,5 of 9,0 of 1,5 of 5,8 of 11,1 of 1,1 of 3
0e272af30a23e09b,5866fc86183a9fb8,Erick Silva,0,0 of 1,0%,0 of 1,0 of 0,---,1,0,0:18,0 of 1,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0
0e272af30a23e09b,e5d03e4d966126bd,Jason High,0,0 of 6,0%,0 of 6,0 of 1,0%,0,0,0:13,0 of 4,0 of 1,0 of 1,0 of 6,0 of 0,0 of 0
6d47170d069df8bb,0e21976afc92e4d1,Magnus Cedenblad,1,21 of 44,47%,21 of 44,0 of 0,---,0,0,0:01,16 of 36,5 of 8,0 of 0,16 of 35,5 of 9,0 of 0
6d47170d069df8bb,f215cfbd4ba3c270,Garreth McLellan,0,12 of 33,36%,12 of 33,0 of 0,---,0,0,0:00,2 of 17,1 of 4,9 of 12,12 of 33,0 of 0,0 of 0
cf13dd810b2bd061,f5431394fb284bb9,James Te Huna,0,1 of 7,14%,1 of 7,0 of 0,---,0,0,0:00,0 of 4,1 of 3,0 of 0,1 of 7,0 of 0,0 of 0
cf13dd810b2bd061,e023fa2e648ea0f1,Steve Bosse,1,5 of 12,41%,5 of 12,0 of 0,---,0,0,0:01,3 of 8,1 of 3,1 of 1,5 of 12,0 of 0,0 of 0
69ecd4aa5a550f7b,1fcfc3709fe58151,Peter Sobotta,1,38 of 76,50%,83 of 127,3 of 5,60%,1,0,10:22,28 of 65,5 of 6,5 of 5,21 of 44,0 of 0,17 of 32
69ecd4aa5a550f7b,9d19d9e4aa2662e8,Nicolas Dalby,0,14 of 52,26%,48 of 87,0 of 1,0%,0,0,0:28,7 of 40,4 of 7,3 of 5,9 of 45,3 of 5,2 of 2
